,C,Db,D,Eb,E,F,Gb,G,Ab,A,Bb,B,true
F6_bossa-nova_Flute.ogg,46139.83203125,8956.6435546875,10697.8056640625,5503.43896484375,16103.87109375,111713.53125,21326.375,9113.92578125,12763.0419921875,63227.73828125,7256.06103515625,5712.48779296875,F6
F6_al-saghil-al-sani_Flute.ogg,23699.158203125,6069.595703125,17659.154296875,4250.58056640625,6256.07421875,34851.49609375,7088.12255859375,5812.51904296875,7071.66064453125,35096.58984375,4221.25927734375,2974.9482421875,F6
D6_cinquillo_Flute.ogg,3705.254150390625,8403.2353515625,33248.9921875,6247.716796875,1756.2047119140625,5140.07763671875,32054.720703125,4149.78857421875,4212.7421875,23875.1171875,5371.990234375,13588.4140625,D6
Db6_aka_upper_sangha_Flute.ogg,23380.556640625,166021.734375,34949.16796875,27406.9921875,13056.2529296875,69036.4375,11849.4658203125,19217.509765625,138886.546875,40291.640625,95647.0078125,16196.8642578125,Db6
G6_venda_clapping_Flute.ogg,4685.25390625,3822.132568359375,31035.494140625,7564.705078125,15923.6171875,4635.7568359375,10988.921875,79295.5859375,15220.9296875,6618.8984375,9406.3203125,43980.78515625,G6
A6_aksak_Flute.ogg,3565.220703125,26831.833984375,4088.828857421875,5772.70947265625,40996.46484375,8622.3701171875,18673.162109375,4316.93798828125,12150.3935546875,49774.34375,8928.0927734375,199.1449432373047,A6
B6_aksak_Flute.ogg,14241.6181640625,181.2266845703125,3910.385498046875,30791.267578125,4886.44189453125,7065.28076171875,50309.80859375,8540.578125,8857.2822265625,3566.268798828125,15615.8662109375,79080.5078125,B6
A6_york-samai_Flute.ogg,2342.3134765625,18320.708984375,2921.509033203125,5605.41455078125,38619.4375,11743.7666015625,42931.09765625,6869.22216796875,8755.5966796875,27863.451171875,5015.64013671875,145.05799865722656,A6
D6_Nawakhat_Flute.ogg,2802.212890625,6594.482421875,28363.966796875,5306.99951171875,1455.93408203125,3500.98046875,21954.685546875,2889.6533203125,3518.096923828125,19909.544921875,4142.037109375,9597.2724609375,D6
Eb6_cinquillo_Flute.ogg,9273.2724609375,2922.76171875,7053.78466796875,29410.599609375,5465.55517578125,1452.8446044921875,2843.000244140625,19596.990234375,2979.576416015625,6023.32421875,34252.10546875,5170.13916015625,Eb6
E6_agogo-samba_Flute.ogg,15988.5966796875,33168.03515625,12689.3134765625,22210.896484375,108652.9921875,20033.724609375,4070.124267578125,10873.890625,70698.7578125,10002.208984375,15851.1845703125,94384.9921875,E6
Db6_pictures_at_an_exhibition_Flute.ogg,6487.00341796875,44843.83984375,8851.7880859375,3968.596435546875,3226.971923828125,20957.82421875,3606.123291015625,3099.802978515625,23849.595703125,8480.4560546875,22848.986328125,4120.27197265625,Db6
Db6_outside_now_Flute.ogg,6002.77587890625,44706.171875,8609.5556640625,2322.52685546875,2571.441162109375,17277.32421875,2895.547119140625,2256.666015625,18517.236328125,4564.671875,5558.130859375,2200.1640625,Db6
Db6_agsag-samai_Flute.ogg,4714.5166015625,31596.171875,6235.92822265625,2884.133056640625,2395.78369140625,15652.6220703125,2693.6142578125,2200.753173828125,16609.197265625,5405.19580078125,13164.9423828125,2647.533447265625,Db6
F6_ruchenitza_2_Flute.ogg,13408.296875,2554.313232421875,3378.386962890625,1714.60302734375,4892.078125,27959.025390625,5500.83056640625,3217.997314453125,4832.10498046875,23930.75,2709.395751953125,1722.8868408203125,F6
C6_mpre_Flute.ogg,46427.046875,9513.748046875,6773.654296875,5291.4599609375,30770.365234375,4804.87353515625,4964.18115234375,36691.33984375,10476.7724609375,23601.7890625,5477.95751953125,7009.490234375,C6
Bb6_venda_clapping_Flute.ogg,228.1126251220703,4853.08203125,36091.65625,5445.1875,7418.37255859375,57105.40625,10348.177734375,7791.130859375,3969.556640625,17586.646484375,78296.2578125,13402.9677734375,Bb6
Db6_aka_Flute.ogg,23038.138671875,163832.953125,33475.97265625,17938.98828125,11711.92578125,70275.3046875,11960.5283203125,13655.0400390625,103705.9140625,43090.4921875,139183.25,20867.67578125,Db6
F6_ngbaka-maibo_Flute.ogg,58480.421875,13150.8359375,27990.451171875,8493.3095703125,19434.751953125,126533.7734375,24338.439453125,12734.2763671875,16030.6015625,79212.3203125,9381.611328125,7264.6640625,F6
Ab6_aka_Flute.ogg,88168.4765625,13613.6240234375,17948.12109375,157685.671875,44516.06640625,114251.3515625,24530.275390625,60721.46875,297559.53125,55633.33203125,28080.220703125,16885.083984375,Ab6
Eb6_york-samai_Flute.ogg,19162.30078125,4054.116455078125,5539.84228515625,17236.685546875,3284.722900390625,1349.3314208984375,3008.248779296875,21063.82421875,3223.544677734375,5595.64404296875,31540.240234375,6173.61083984375,Eb6
Ab6_ruchenitza_2_Flute.ogg,19083.123046875,2973.5712890625,1865.0386962890625,16300.7001953125,3774.689208984375,6118.55126953125,2520.791748046875,10314.5439453125,37992.4609375,7181.21142578125,2891.1923828125,2974.421630859375,Ab6
C6_pictures_at_an_exhibition_Flute.ogg,42661.10546875,8404.4267578125,3695.7314453125,3829.524658203125,23432.96875,3621.623779296875,3225.638916015625,25160.052734375,7154.40771484375,14877.93359375,4087.582275390625,6040.62451171875,C6
A6_aka_upper_sangha_Flute.ogg,16822.830078125,128227.9375,19991.51953125,37798.4296875,267735.75,59154.984375,142067.65625,27708.734375,66944.5234375,267153.34375,45884.13671875,1244.091796875,A6
Db6_york-samai_Flute.ogg,3138.003173828125,15475.5458984375,3237.0888671875,2969.849609375,2647.550537109375,17301.451171875,2919.369873046875,2311.075927734375,17392.13671875,6941.38916015625,21250.55859375,3046.542236328125,Db6
A6_aka_Flute.ogg,16094.0888671875,120857.5703125,18492.126953125,22941.599609375,168131.515625,64466.96875,263953.15625,42789.1796875,57625.27734375,240737.0,43292.6484375,1061.44970703125,A6
C6_aka_upper_sangha_Flute.ogg,157974.515625,32717.732421875,20690.984375,16632.6015625,95979.9921875,14863.2900390625,15739.0908203125,116937.78125,30692.361328125,60876.29296875,15987.1318359375,23163.712890625,C6
B6_ruchenitza_2_Flute.ogg,9664.2939453125,121.79154205322266,2862.110107421875,22936.466796875,3676.307373046875,4459.68310546875,31606.0859375,5083.34619140625,3876.593505859375,2145.57470703125,11218.4453125,53451.625,B6
Bb6_aka_upper_sangha_Flute.ogg,953.7706909179688,9091.8603515625,70512.734375,11534.3671875,33546.56640625,248792.625,58470.76953125,125174.3125,23827.4140625,50974.36328125,248184.953125,43611.390625,Bb6
Gb6_ngbaka-maibo_Flute.ogg,7016.931640625,59432.54296875,14083.8486328125,30120.203125,10415.6123046875,22861.802734375,154549.046875,28861.775390625,10963.7958984375,31865.548828125,169974.265625,18948.578125,Gb6
C6_york-samai_Flute.ogg,13661.4521484375,2907.4921875,2840.627685546875,2227.959228515625,13317.9990234375,2148.58935546875,2470.153564453125,19167.166015625,7293.19775390625,20698.546875,3156.894287109375,2599.756591796875,C6
Ab6_Nawakhat_Flute.ogg,19073.15234375,2973.361083984375,2098.656494140625,17485.134765625,5609.28125,17519.84375,4012.529541015625,10347.5869140625,38052.1171875,7339.86962890625,4262.685546875,3238.1083984375,Ab6
G6_bossa-nova_Flute.ogg,6544.31201171875,5682.33544921875,49366.35546875,12840.2841796875,26635.623046875,7541.33642578125,17112.857421875,126841.5,23978.8046875,8202.7802734375,12893.6591796875,61181.71484375,G6
G6_spanish_tango_Flute.ogg,4402.35693359375,3434.21484375,28181.857421875,8852.6142578125,27365.826171875,5051.33203125,6798.79345703125,42248.61328125,8449.2470703125,6559.87109375,8740.779296875,41136.2421875,G6
Db6_mpre_Flute.ogg,7247.85595703125,52141.29296875,10787.9462890625,8482.3251953125,4004.874755859375,21134.41796875,3612.442626953125,6103.39208984375,44694.3125,14698.0302734375,40954.7421875,6370.42822265625,Db6
C6_Nawakhat_Flute.ogg,18061.13671875,3716.548828125,3021.197509765625,2167.561279296875,12514.0,2003.5716552734375,2025.1495361328125,14154.33203125,3621.799072265625,7224.59326171875,1982.19921875,2957.724609375,C6
C6_outside_now_Flute.ogg,39805.44140625,7703.19873046875,2189.48388671875,3166.652099609375,19826.095703125,3014.515625,2075.65576171875,16124.8876953125,3656.7265625,4076.916748046875,2909.782470703125,5497.40380859375,C6
D6_fandango_Flute.ogg,4610.34912109375,12329.53125,67201.9296875,12445.30078125,1601.1036376953125,4749.466796875,30352.533203125,4074.686279296875,4078.31640625,24617.470703125,4647.65283203125,7882.62890625,D6
E6_pictures_at_an_exhibition_Flute.ogg,7719.81787109375,17923.486328125,6759.36572265625,11342.1318359375,54021.453125,10065.2646484375,1955.0596923828125,5595.310546875,36931.34765625,5255.76220703125,7456.40234375,44070.61328125,E6
D6_outside_now_Flute.ogg,3876.273193359375,10862.826171875,57969.90625,10713.7822265625,1310.5721435546875,4124.11376953125,26503.255859375,3571.390869140625,3352.787353515625,20196.69140625,3594.983154296875,5301.43701171875,D6
B6_Nawakhat_Flute.ogg,10169.15625,141.8342742919922,2880.93359375,23052.734375,3701.190185546875,6279.32373046875,43719.66796875,7165.97119140625,7294.85888671875,2538.686279296875,12123.2841796875,58249.66015625,B6
C6_fandango_Flute.ogg,46153.12109375,8951.8857421875,2672.23046875,3660.076171875,22681.642578125,3430.9619140625,2511.270263671875,19591.068359375,4609.52783203125,5978.07666015625,3462.150146484375,6295.9375,C6
B6_samba_Flute.ogg,34345.2734375,463.0730895996094,7860.08154296875,59190.171875,9188.37890625,18866.248046875,134368.515625,24454.041015625,33340.22265625,10513.9228515625,33729.00390625,193361.703125,B6
A6_ngbaka-maibo_Flute.ogg,6815.974609375,50783.09765625,7818.21826171875,20630.66015625,145486.0625,30919.890625,70382.96875,13593.6259765625,30964.208984375,147624.015625,24587.083984375,563.404541015625,A6
D6_aksak_Flute.ogg,3793.4033203125,8817.830078125,40847.9609375,7648.18896484375,1591.4893798828125,4858.2470703125,30622.6171875,3988.8955078125,3863.306640625,22144.146484375,4857.55810546875,11705.4287109375,D6
F6_Nawakhat_Flute.ogg,19570.3046875,3937.9365234375,6265.86328125,2172.661376953125,5102.859375,29521.984375,5941.42724609375,4792.35595703125,5203.18310546875,24783.2578125,2870.3515625,2465.964111328125,F6
Gb6_fandango_Flute.ogg,3413.687255859375,29585.060546875,5887.236328125,5414.60107421875,3972.3818359375,12206.45703125,92741.59375,17365.392578125,4283.32080078125,18592.021484375,103801.75,11513.34765625,Gb6
B6_york-samai_Flute.ogg,7684.01220703125,137.0250701904297,2960.352783203125,23669.912109375,3802.638916015625,6863.03125,46874.53515625,9634.1884765625,20416.701171875,3932.355224609375,10568.3349609375,42449.24609375,B6
Ab6_york-samai_Flute.ogg,23572.609375,3538.982177734375,2500.974853515625,20963.865234375,9054.556640625,36400.36328125,6333.083984375,10130.90625,30470.134765625,5999.740234375,4842.22216796875,4026.103271484375,Ab6
A6_samba_Flute.ogg,7859.484375,59513.578125,9166.896484375,12585.3095703125,91995.1875,22218.0,57705.46875,12225.1103515625,30101.419921875,128720.9609375,22415.564453125,460.9342956542969,A6
Gb6_cinquillo_Flute.ogg,2702.068115234375,22159.7109375,4818.7548828125,9115.287109375,3280.328125,7185.95703125,46694.98046875,9090.2158203125,4824.34228515625,10356.2646484375,52167.23046875,5648.77490234375,Gb6
B6_fandango_Flute.ogg,22145.6015625,233.16261291503906,4335.431640625,33822.15625,5412.50439453125,7229.33251953125,53519.66015625,8964.072265625,6140.017578125,4631.61181640625,21626.68359375,123533.2421875,B6
Eb6_venda_Flute.ogg,11556.5166015625,3537.214111328125,7869.04248046875,33478.12890625,6246.82470703125,1351.2940673828125,3167.648681640625,21904.755859375,3314.128662109375,5555.38671875,32065.171875,5383.92626953125,Eb6
Bb6_agogo-samba_Flute.ogg,400.9233093261719,8076.97021484375,63516.40234375,10170.8388671875,13662.1005859375,103959.9296875,21530.400390625,31619.056640625,9285.0087890625,40233.75390625,163583.765625,25693.361328125,Bb6
Ab6_venda_Flute.ogg,24828.369140625,3877.36328125,2980.486572265625,26347.8984375,7997.50634765625,21922.2265625,5237.17626953125,14032.4365234375,55185.71484375,10496.1171875,4639.2177734375,4043.448974609375,Ab6
Bb6_al-saghil-al-sani_Flute.ogg,146.94602966308594,3652.6513671875,28136.767578125,4380.61865234375,5678.23828125,40158.359375,7844.28076171875,12803.1298828125,3439.146484375,13359.21484375,46917.46484375,7649.94189453125,Bb6
B6_mpre_Flute.ogg,24273.916015625,306.1987609863281,5633.16357421875,43279.921875,6791.49658203125,13121.1064453125,93164.9140625,18272.25390625,31850.3984375,7727.70751953125,26671.564453125,144042.234375,B6
Db6_venda_clapping_Flute.ogg,6948.32080078125,52060.48046875,10196.4775390625,4085.1943359375,3151.652587890625,19580.55859375,3278.080810546875,3496.695068359375,27577.8359375,7387.11279296875,13544.4541015625,3277.507568359375,Db6
Ab6_bendir_Flute.ogg,21978.587890625,3440.497314453125,4102.82666015625,33227.6171875,9761.7822265625,28861.4609375,5771.13427734375,12202.51171875,46184.36328125,9257.2607421875,8731.7783203125,4460.24365234375,Ab6
G6_venda_Flute.ogg,4598.65771484375,2872.0576171875,23554.439453125,6285.01513671875,15540.75390625,3730.2353515625,8029.59521484375,54181.83203125,10309.20703125,4670.52734375,8602.1787109375,42581.08984375,G6
Db6_bossa-nova_Flute.ogg,11242.2392578125,87905.8203125,16937.71484375,5019.048828125,4341.94482421875,27608.140625,4620.30224609375,4972.6787109375,41675.7890625,11156.0634765625,18313.076171875,4825.79345703125,Db6
Eb6_fandango_Flute.ogg,5397.47998046875,3470.684326171875,10739.4404296875,54122.02734375,9985.1689453125,1372.4359130859375,3305.085205078125,23371.15625,3600.173095703125,5497.02294921875,32429.7734375,4734.20556640625,Eb6
G6_samba_Flute.ogg,8251.2392578125,6490.38232421875,53187.921875,20480.228515625,76836.0078125,14025.09765625,17443.458984375,127232.09375,24374.685546875,11239.23046875,15845.3759765625,75831.8125,G6
E6_Nawakhat_Flute.ogg,4176.96533203125,8636.4765625,3436.919189453125,6441.345703125,26283.548828125,4912.35888671875,1302.2923583984375,3132.606689453125,20475.619140625,2926.0302734375,4594.91259765625,25911.3671875,E6
Db6_agogo-samba_Flute.ogg,12557.1162109375,92218.6796875,18098.576171875,6922.62255859375,5775.35009765625,37034.5078125,6258.70849609375,5833.8828125,46641.79296875,26087.1640625,96378.0625,13344.2734375,Db6
Db6_samba_Flute.ogg,11528.4169921875,86596.2421875,16875.125,5876.775390625,5012.97314453125,32172.359375,5434.50341796875,5521.47509765625,44941.0625,19792.412109375,63325.40234375,9708.3193359375,Db6
Ab6_venda_clapping_Flute.ogg,39783.328125,5794.54248046875,3923.037841796875,33574.55859375,7892.41748046875,14289.03515625,5209.02099609375,18602.94140625,85695.734375,16252.9287109375,6516.9609375,6623.23828125,Ab6
Bb6_fandango_Flute.ogg,220.87347412109375,4840.9892578125,36031.46484375,5431.134765625,5681.55029296875,43530.32421875,7753.96728515625,5046.16064453125,3646.012451171875,16885.427734375,74521.3671875,12997.0068359375,Bb6
Ab6_bossa-nova_Flute.ogg,55311.21875,8072.31787109375,5693.8984375,50893.90234375,12060.0234375,19056.056640625,7645.49462890625,27685.9921875,135161.359375,25413.365234375,8745.037109375,9159.1083984375,Ab6
G6_aka_Flute.ogg,19213.759765625,15922.2060546875,131879.796875,44694.296875,149607.953125,27296.658203125,37798.9765625,258728.609375,49710.609375,27375.591796875,37716.00390625,178414.515625,G6
C6_aka_Flute.ogg,198644.078125,39564.66015625,15512.9892578125,12608.4951171875,70083.1328125,10416.1025390625,13111.1435546875,101298.6796875,28233.638671875,61437.796875,16066.6767578125,25455.755859375,C6
Bb6_Nawakhat_Flute.ogg,117.73273468017578,2141.781005859375,17204.140625,2816.837158203125,4677.38134765625,32824.38671875,5624.802734375,6157.607421875,2237.706787109375,10041.3388671875,36542.99609375,6014.79443359375,Bb6
D6_ruchenitza_2_Flute.ogg,2283.927734375,6321.73974609375,26149.048828125,4840.58935546875,1008.71826171875,3415.967529296875,21724.37109375,2855.812255859375,2460.69091796875,13941.2841796875,2614.99365234375,5016.19091796875,D6
G6_outside_now_Flute.ogg,4209.39990234375,2632.263916015625,22657.509765625,5049.27294921875,6708.58544921875,3125.888427734375,9619.0693359375,69038.0234375,13051.4951171875,3707.087158203125,8051.89990234375,39596.23828125,G6
Ab6_aksak_Flute.ogg,24820.03125,3873.492431640625,2973.8173828125,26314.728515625,6737.98046875,13954.6318359375,4189.94580078125,14021.1943359375,55188.5,10491.0908203125,4636.31884765625,4040.931396484375,Ab6
A6_outside_now_Flute.ogg,3288.183837890625,25232.572265625,3958.829345703125,5144.70458984375,38647.375,7107.54296875,7838.81787109375,3449.381103515625,14358.8955078125,67092.25,12055.55078125,230.18162536621094,A6
A6_venda_Flute.ogg,4121.01318359375,31072.541015625,4726.65478515625,5775.50244140625,41001.46484375,8633.6025390625,18673.419921875,4426.25537109375,13190.8662109375,49966.796875,8930.17578125,201.00071716308594,A6
Eb6_venda_clapping_Flute.ogg,10954.5927734375,4301.11669921875,10762.3935546875,54124.09765625,10053.4970703125,1737.9844970703125,3526.915771484375,24998.427734375,3889.139404296875,7022.96630859375,40972.03125,6377.78076171875,Eb6
E6_ngbaka-maibo_Flute.ogg,16543.328125,33559.3359375,12516.6298828125,20553.0234375,108134.0703125,20036.830078125,4411.62548828125,9665.4189453125,62468.98046875,8920.2255859375,16827.310546875,99655.8515625,E6
Eb6_bendir_Flute.ogg,13921.2626953125,3822.9033203125,8340.1962890625,28463.9375,5353.81494140625,1856.4520263671875,4148.5927734375,28796.388671875,4341.33837890625,7497.734375,42305.59765625,6668.60205078125,Eb6
Db6_fandango_Flute.ogg,6913.712890625,52054.63671875,10036.6337890625,2839.2255859375,2925.025390625,19373.142578125,3244.447265625,2740.4736328125,22534.630859375,5823.21240234375,8468.6123046875,2731.744873046875,Db6
C6_ngbaka-maibo_Flute.ogg,75702.0390625,15002.4462890625,6166.66162109375,7274.92919921875,44466.09375,6682.09765625,5768.921875,46195.28125,21646.583984375,71000.7890625,12387.0322265625,10468.8369140625,C6
